course_name,instructor,course url,course image,course description,reviews_avg,reviews_count,course_duration,lectures_count,level,price_after_discount,main_price,course_flag,students_count,,,,
The Complete Coding for Beginners Course (2022),"Edouard Renard, Codestars • over 2 million students worldwide!",https://www.udemy.com/course/the-complete-coding-for-beginners-course/,https://img-b.udemycdn.com/course/240x135/4606286_00ed_2.jpg,Learn to Code From Scratch: Become a Developer with this Step-by-Step Coding Course - Includes Many Coding Projects!,Rating: 4.6 out of 5,383 reviews,16 total hours,135 lectures,Beginner,Current price: E£229.99,"Original price: E£1,199.99",,"2,437 students",,,,
web development for beginners,Adnan Ahmad,https://www.udemy.com/course/web-development-for-beginners/,https://img-b.udemycdn.com/course/240x135/2196448_c800.jpg,"HTML,CSS,JavaScript and JQuery",Rating: 4.4 out of 5,383 reviews,6.5 total hours,112 lectures,Beginner,Current price: E£199.99,Original price: E£229.99,,"15,729 students",,,,
Augmented Reality in Depth 101,Debayan Dey,https://www.udemy.com/course/augmented-reality-in-depth-101-by-debayandey-thnewagetraveller/,https://img-b.udemycdn.com/course/240x135/2317328_2a9a_4.jpg,"Understand Augmented  Reality in Depth ,Various key tracking technology ,and make 20 Apps from scratch using creativity",Rating: 4.6 out of 5,383 reviews,4.5 total hours,61 lectures,All Levels,Current price: E£269.99,"Original price: E£1,299.99",,"20,386 students",,,,
"Infrastructure as Code, Master AWS Cloud Development Kit CDK",Icaro Lavrador,https://www.udemy.com/course/aws-cdk-course/,https://img-b.udemycdn.com/course/240x135/3709704_bda3_4.jpg,AWS Cloud Development Kit (AWS CDK) Create and provision AWS infrastructure as code. Deployments predictably &repeatedly,Rating: 4.4 out of 5,382 reviews,4 total hours,53 lectures,Intermediate,Current price: E£269.99,"Original price: E£1,299.99",Bestseller,"3,755 students",,,,
Reinforcement Learning with Pytorch,Atamai AI Team,https://www.udemy.com/course/reinforcement-learning-with-pytorch/,https://img-b.udemycdn.com/course/240x135/1678738_a49b_2.jpg,"Learn to apply Reinforcement Learning and Artificial Intelligence algorithms using Python, Pytorch and OpenAI Gym",Rating: 4.6 out of 5,382 reviews,7 total hours,69 lectures,Beginner,Current price: E£229.99,Original price: E£849.99,,"2,544 students",,,,
VB.NET Introduction,Intellezy Trainers,https://www.udemy.com/course/cwvbnet-introduction/,https://img-b.udemycdn.com/course/240x135/61782_604b_5.jpg,Learn the basic syntax and structure of the VBnet language and much more,Rating: 4.1 out of 5,382 reviews,9 total hours,36 lectures,Beginner,Current price: E£269.99,Original price: E£529.99,,"1,411 students",,,,
CSS - MASTERING ANIMATIONS,Driss Boumlik,https://www.udemy.com/course/css-mastering-animations/,https://img-b.udemycdn.com/course/240x135/1726950_a9e4_2.jpg,Make your web page alive with css animations & transitions and take your web design skills to the next level,Rating: 4.9 out of 5,382 reviews,2 total hours,28 lectures,Beginner,Current price: E£229.99,Original price: E£519.99,,"15,661 students",,,,
Testing and Monitoring Machine Learning Model Deployments,"Christopher Samiullah, Soledad Galli",https://www.udemy.com/course/testing-and-monitoring-machine-learning-model-deployments/,https://img-b.udemycdn.com/course/240x135/2122690_4b81_9.jpg,"ML testing strategies, shadow deployments, production model monitoring and more",Rating: 4.3 out of 5,381 reviews,8.5 total hours,97 lectures,Intermediate,Current price: E£269.99,"Original price: E£1,299.99",,"4,976 students",,,,
Learning VMware vRealize Operations Manager,Packt Publishing,https://www.udemy.com/course/learning-vmware-vrealize-operations-manager/,https://img-b.udemycdn.com/course/240x135/1008888_ed0f.jpg,Increase your productivity and efficiency with the vRealize Operations Manager,Rating: 4.1 out of 5,380 reviews,3 total hours,33 lectures,Intermediate,Current price: E£229.99,Original price: E£729.99,,"2,146 students",,,,
State of the Art Android App Development in Kotlin 2022,Catalin Stefan,https://www.udemy.com/course/stateoftheartandroid/,https://img-b.udemycdn.com/course/240x135/2432498_68a4_4.jpg,"Using Kotlin, MVVM, Dagger2, Navigation, Retrofit and Unit tests",Rating: 4.4 out of 5,380 reviews,6.5 total hours,51 lectures,All Levels,Current price: E£269.99,Original price: E£719.99,,"2,226 students",,,,
Getting Started with Azure Functions,Packt Publishing,https://www.udemy.com/course/getting-started-with-azure-functions/,https://img-b.udemycdn.com/course/240x135/1290564_14ed_2.jpg,Utilize Serverless Architecture to Build Scalable Cloud System.,Rating: 4.1 out of 5,380 reviews,5 total hours,34 lectures,Intermediate,Current price: E£269.99,Original price: E£779.99,,"2,773 students",,,,
MySQL Database Training for Beginners,Simon Sez IT,https://www.udemy.com/course/mysql-database-training-course/,https://img-b.udemycdn.com/course/240x135/129164_b612_5.jpg,Learn MySQL and Take Your Web Development to the Next Level.,Rating: 4.1 out of 5,379 reviews,5.5 total hours,41 lectures,Intermediate,Current price: E£269.99,Original price: E£599.99,,"6,271 students",,,,
Learn To Code Like a Pro With VI Editor,"Eduonix Learning Solutions, Eduonix-Tech .",https://www.udemy.com/course/learn-to-code-like-a-pro-with-vi-editor/,https://img-b.udemycdn.com/course/240x135/672008_2b48_3.jpg,Master the powerful command line text editors VI and VIM and take your development skills to the next level,Rating: 4.3 out of 5,379 reviews,4 total hours,22 lectures,All Levels,Current price: E£269.99,Original price: E£319.99,,"7,950 students",,,,
The Ultimate Tkinter Course: GUI for Python projects,John Harper,https://www.udemy.com/course/learn-tkinter-python-gui/,https://img-b.udemycdn.com/course/240x135/1512288_e3c6_2.jpg,GUI for Python training. Master Tkinter through practical tutorials and exercises. Create real world projects!,Rating: 4.6 out of 5,379 reviews,3.5 total hours,42 lectures,All Levels,Current price: E£269.99,"Original price: E£1,299.99",,"1,293 students",,,,
Learn Java by building 17 projects step by step,Bluelime Learning Solutions,https://www.udemy.com/course/java-for-beginners-with-17-hands-on-projects/,https://img-b.udemycdn.com/course/240x135/1135326_1d73_3.jpg,A beginner's guide to learning  to code in Java by creating 17 projects from scratch,Rating: 4.0 out of 5,379 reviews,10.5 total hours,82 lectures,Expert,Current price: E£269.99,"Original price: E£1,299.99",,"23,996 students",,,,
IBM Cognos Report Studio,Packt Publishing,https://www.udemy.com/course/ibm-cognos-report-studio/,https://img-b.udemycdn.com/course/240x135/1314898_b232_3.jpg,"Create complex reports, web applications, and dynamic dashboards",Rating: 3.9 out of 5,379 reviews,1.5 total hours,25 lectures,Intermediate,Current price: E£269.99,Original price: E£779.99,,"2,176 students",,,,
Start Coding Browser Extensions Using JavaScript!,Joseph Delgadillo,https://www.udemy.com/course/google-chrome-extension/,https://img-b.udemycdn.com/course/240x135/2745264_2954.jpg,Develop and publish your first Google Chrome Extension using JavaScript!,Rating: 4.0 out of 5,379 reviews,2 total hours,10 lectures,All Levels,Current price: E£269.99,"Original price: E£1,299.99",,"116,480 students",,,,
GraphQL for beginners with JavaScript,James Moore,https://www.udemy.com/course/graphql-for-beginners-with-javascript/,https://img-b.udemycdn.com/course/240x135/1912852_f3c8_2.jpg,"A practical guide that teaches you GraphQL with JavaScript. Optimally paced, No-nonsense. Learn quickly!",Rating: 4.7 out of 5,379 reviews,5.5 total hours,57 lectures,Beginner,Current price: E£269.99,Original price: E£719.99,,"2,638 students",,,,
React Native Design - Build front end of 10 mobile Apps,Igneus Technologies,https://www.udemy.com/course/react-native-design/,https://img-b.udemycdn.com/course/240x135/1490394_b30d.jpg,"Build front end of 10 Apps for Android and iOS using React Native. Expo, Native Base, Elements - All covered",Rating: 3.7 out of 5,378 reviews,6.5 total hours,47 lectures,All Levels,Current price: E£229.99,"Original price: E£1,199.99",,"2,512 students",,,,
How To Make A Wordpress Website -Elementor Page Builder,Darrel Wilson,https://www.udemy.com/course/how-to-make-a-wordpress-website-2017-elementor-page-builder/,https://img-b.udemycdn.com/course/240x135/1313410_3280.jpg,Learn How To Create an AMAZING Wordpress Website! Master Wordpress and Elementor Page Builder!,Rating: 3.6 out of 5,378 reviews,3.5 total hours,26 lectures,Beginner,Current price: E£199.99,Original price: E£229.99,,"13,156 students",,,,
Software development in Python: A practical approach,Daniel IT,https://www.udemy.com/course/software-development-in-python-a-practical-approach/,https://img-b.udemycdn.com/course/240x135/3249848_49ea_2.jpg,"Build with the new Qml 3 | Learn how to build a python bundled app (.exe, .dmg, .sh, etc) and a wheel (.whl)",Rating: 4.0 out of 5,378 reviews,10.5 total hours,106 lectures,All Levels,Current price: E£199.99,Original price: E£229.99,,"85,271 students",,,,
Microsoft SQL Server 2017 Database Training For Beginners,Valiveti Sekhar,https://www.udemy.com/course/microsoft-sql-server-training-for-beginners/,https://img-b.udemycdn.com/course/240x135/1390412_a6fa_5.jpg,Learn Microsoft SQL server step by step.An absolute beginners online course to learn SQL Server Database from scratch.,Rating: 4.4 out of 5,378 reviews,11.5 total hours,102 lectures,Beginner,Current price: E£199.99,Original price: E£229.99,,"1,511 students",,,,
DevOps: Automate your infrastructure using Ansible and IaC,"TetraNoodle Team, Manuj Aggarwal",https://www.udemy.com/course/automate-your-infrastructure-using-ansible-and-iac/,https://img-b.udemycdn.com/course/240x135/1366374_f2c2_2.jpg,"Use Ansible tasks, modules and playbooks. Deploy, configure and manage your infrastructure w/ Infrastructure as code IaC",Rating: 3.7 out of 5,378 reviews,5.5 total hours,50 lectures,All Levels,Current price: E£269.99,"Original price: E£1,399.99",,"2,503 students",,,,
Web Development Fundamentals: HTML5 and CSS3 for Beginners,Anshul Yadav,https://www.udemy.com/course/html5-and-css3-for-absolute-beginners/,https://img-b.udemycdn.com/course/240x135/3213163_25eb_3.jpg,Learn HTML + CSS basics. And Jump Start Your Web Development Journey.,Rating: 4.4 out of 5,377 reviews,5.5 total hours,54 lectures,Beginner,Current price: E£229.99,"Original price: E£1,199.99",,"25,533 students",,,,
Boost Your C# With Behavioural Design Patterns,Mark Farragher,https://www.udemy.com/course/boost-your-csharp-code-with-behavioural-design-patterns/,https://img-b.udemycdn.com/course/240x135/587150_a477_4.jpg,A complete guide to the final 11 behavioural design patterns from the famous book by the Gang Of Four.,Rating: 3.4 out of 5,377 reviews,4 total hours,20 lectures,All Levels,Current price: E£269.99,Original price: E£749.99,,"4,512 students",,,,
Angular Fundamentals from Scratch & Unit/Integration Testing,"QA Test Academy, Rahul Shetty",https://www.udemy.com/course/angular-fundamentals-unit-integration-testing/,https://img-b.udemycdn.com/course/240x135/4188360_6b49.jpg,Get into Web Development with solid understanding of Angular Basics and write Tests for your code to be White Box tester,Rating: 4.5 out of 5,377 reviews,11 total hours,63 lectures,All Levels,Current price: E£229.99,"Original price: E£1,199.99",,"3,209 students",,,,
Learn By Example: Statistics and Data Science in R,Loony Corn,https://www.udemy.com/course/statistics-and-data-science-in-r/,https://img-b.udemycdn.com/course/240x135/783694_3216_2.jpg,"A gentle yet thorough introduction to Data Science, Statistics and R using real life examples",Rating: 3.7 out of 5,376 reviews,9 total hours,82 lectures,Beginner,Current price: E£229.99,Original price: E£719.99,,"4,864 students",,,,
Pathfinding in Unity,Wilmer Lin,https://www.udemy.com/course/pathfinding-in-unity/,https://img-b.udemycdn.com/course/240x135/1318304_d712.jpg,implementing A* search and  graph search algorithms in Unity,Rating: 4.8 out of 5,376 reviews,4.5 total hours,38 lectures,Intermediate,Current price: E£269.99,Original price: E£419.99,Bestseller,"3,772 students",,,,
Data Structures and Algorithms Python: The Complete Bootcamp,Shubham Sarda,https://www.udemy.com/course/data-structures-and-algorithms-masterclass/,https://img-b.udemycdn.com/course/240x135/3528976_ceb7_2.jpg,"DSA Basics To Advanced: Learn, Analyze, Implement Data Structures and Algorithms using Python With Interview Questions",Rating: 4.3 out of 5,376 reviews,20 total hours,122 lectures,All Levels,Current price: E£229.99,"Original price: E£1,199.99",,"2,007 students",,,,
Ruby For Programmers,Huw Collingbourne,https://www.udemy.com/course/ruby-for-programmers/,https://img-b.udemycdn.com/course/240x135/443658_37ef.jpg,The essentials of Ruby programming – without the waffle!,Rating: 4.0 out of 5,376 reviews,2.5 total hours,21 lectures,Intermediate,Current price: E£229.99,Original price: E£519.99,,"1,926 students",,,,
Appium and Selenium with Python From Basics to Framework.,Sujith Reddy,https://www.udemy.com/course/appium-and-selenium-with-python/,https://img-b.udemycdn.com/course/240x135/3196320_476c_3.jpg,"Python TestAutomation (Python Basics, Appium, Selenium, Allure Reporting Tool , BDD ,Saucelabs and Jenkins)",Rating: 4.5 out of 5,376 reviews,18.5 total hours,236 lectures,Intermediate,Current price: E£199.99,Original price: E£229.99,,"2,689 students",,,,
"The Complete HTML , CSS , Bootstrap :Build Hands On Projects",K.Sathyaprakash Reddy,https://www.udemy.com/course/the-complete-web-design-bootcamp-learn-html-css-bootstrap/,https://img-b.udemycdn.com/course/240x135/3489650_48ac_3.jpg,"Learn all the basics of HTML , CSS and the popular and powerfull CSS Framework Bootstrap by doing 4 Hands-On Projects",Rating: 4.0 out of 5,376 reviews,9 total hours,46 lectures,Beginner,Current price: E£199.99,Original price: E£229.99,,"23,738 students",,,,
Learn Python by making games,Christian Koch,https://www.udemy.com/course/learn-python-by-making-games/,https://img-b.udemycdn.com/course/240x135/4760478_5dac_2.jpg,The most fun way to learn programming,Rating: 4.9 out of 5,375 reviews,27 total hours,141 lectures,Beginner,Current price: E£229.99,Original price: E£269.99,,"3,067 students",,,,
The Java EE Course - build a Java EE app from scratch,Daniel Chermetz,https://www.udemy.com/course/the-java-ee-course/,https://img-b.udemycdn.com/course/240x135/361946_7435_8.jpg,"Build a full Java EE airline management application from scratch, and learn Java EE theory and practice in the process.",Rating: 4.4 out of 5,375 reviews,20.5 total hours,98 lectures,All Levels,Current price: E£449.99,,Bestseller,"1,131 students",,,,
Android App Development with Kotlin | Beginner to Advanced,"Oak Academy, Mehmet ÖNGEL",https://www.udemy.com/course/android-app-development-with-kotlin-beginner-to-advanced/,https://img-b.udemycdn.com/course/240x135/4390930_5cdc_8.jpg,"Kotlin | Android App Development with Kotlin Android A-Z, Firebase Android, Android Studio, Android Development projects",Rating: 4.6 out of 5,375 reviews,41.5 total hours,238 lectures,All Levels,Current price: E£229.99,"Original price: E£1,199.99",,"2,393 students",,,,
